,uid,dt,lat,lon,loc,region,x,y
532726,2105,2010-07-01 13:13:30+00:00,40.7412987797,-74.0055263042,21553,61,0.2765071160015331,1.1106255859426235
532730,2105,2010-06-26 12:20:07+00:00,40.7412987797,-74.0055263042,21553,61,0.2765071160015331,1.1106255859426235
532732,2105,2010-06-24 17:25:02+00:00,40.74248784,-74.00263249,1242959,50,0.52091890581021,0.978581721157685
532733,2105,2010-06-24 14:52:47+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532734,2105,2010-06-24 08:19:48+00:00,40.7412987797,-74.0055263042,21553,61,0.2765071160015331,1.1106255859426235
532742,2105,2010-06-18 21:49:11+00:00,40.7412987797,-74.0055263042,21553,61,0.2765071160015331,1.1106255859426235
532743,2105,2010-06-18 21:28:33+00:00,40.7413150374,-74.0050756931,56831,61,0.3145671351857119,1.1088201860635702
532744,2105,2010-06-18 17:32:16+00:00,40.7419287333,-74.00057025,27296,63,0.69510519840117,1.0406699210058836
532745,2105,2010-06-18 16:51:32+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532746,2105,2010-06-18 15:01:43+00:00,40.7411639,-74.00109839,258515,63,0.650504628669696,1.1256038295364517
532750,2105,2010-06-17 22:25:52+00:00,40.7419287333,-74.00057025,27296,63,0.69510519840117,1.0406699210058836
532751,2105,2010-06-17 18:08:34+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532752,2105,2010-06-17 17:47:15+00:00,40.7428463167,-73.9998225667,503879,51,0.7582459733385392,0.9387732646227116
532753,2105,2010-06-17 14:17:45+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532754,2105,2010-06-17 12:45:11+00:00,40.7406454394,-73.998123174,186507,64,0.901808668215953,1.183178310492221
532760,2105,2010-06-09 16:46:38+00:00,40.741589093,-74.001035047,1249799,63,0.6558506212932671,1.0783866093867491
532761,2105,2010-06-09 14:52:11+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532762,2105,2010-06-09 12:45:51+00:00,40.7406454394,-73.998123174,186507,64,0.901808668215953,1.183178310492221
532770,2105,2010-06-04 16:31:32+00:00,40.7343826294,-73.9931793213,993451,114,1.3195105527727844,1.8786560817428293
532773,2105,2010-06-03 14:14:10+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532774,2105,2010-06-03 13:48:54+00:00,40.7428463167,-73.9998225667,503879,51,0.7582459733385392,0.9387732646227116
532789,2105,2010-05-19 13:49:06+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532790,2105,2010-05-19 12:07:31+00:00,40.7428463167,-73.9998225667,503879,51,0.7582459733385392,0.9387732646227116
532797,2105,2010-05-13 15:09:39+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532798,2105,2010-05-13 13:01:46+00:00,40.7428463167,-73.9998225667,503879,51,0.7582459733385392,0.9387732646227116
532806,2105,2010-05-06 17:38:11+00:00,40.7429378,-74.00116968,258635,51,0.6444661068984274,0.9286141409916476
532807,2105,2010-05-06 16:25:22+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532824,2105,2010-04-27 19:21:06+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532825,2105,2010-04-27 18:59:39+00:00,40.7431322833,-74.0005305333,561161,51,0.6984471800138281,0.907016975848617
532826,2105,2010-04-27 17:58:49+00:00,40.7418441772,-74.0010375977,389855,63,0.6556326770394357,1.0500597847674764
532827,2105,2010-04-27 14:22:48+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532831,2105,2010-04-21 20:13:35+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532832,2105,2010-04-21 17:40:39+00:00,40.7411193606,-74.0015716043,93197,63,0.6105357188055149,1.1305498812557933
532833,2105,2010-04-21 15:58:46+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532834,2105,2010-04-21 11:22:26+00:00,40.7428463167,-73.9998225667,503879,51,0.7582459733385392,0.9387732646227116
532843,2105,2010-04-15 11:49:38+00:00,40.7428463167,-73.9998225667,503879,51,0.7582459733385392,0.9387732646227116
532848,2105,2010-04-14 20:28:10+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532849,2105,2010-04-14 18:57:12+00:00,40.7428463167,-73.9998225667,503879,51,0.7582459733385392,0.9387732646227116
532850,2105,2010-04-14 01:38:01+00:00,40.73107105,-73.99613195,492707,137,1.0701490481160778,2.2464028190752234
532851,2105,2010-04-13 22:57:35+00:00,40.7358485667,-73.99031925,936078,103,1.561072336466372,1.7158655162994838
532852,2105,2010-04-13 17:27:22+00:00,40.74308955,-74.00167894,419635,50,0.6014520210165832,0.9117624637612224
532853,2105,2010-04-13 17:18:03+00:00,40.74296319,-74.0011931,934294,51,0.6424877809010172,0.9257946083391528
532854,2105,2010-04-13 14:32:19+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532868,2105,2010-04-06 19:39:58+00:00,40.7505731554,-73.9933812618,460509,6,1.3021364443861128,0.0807154363433144
532929,2105,2010-03-11 01:37:07+00:00,40.7510526892,-73.9947223663,214978,5,1.188869540963311,0.0274636421138501
532930,2105,2010-03-11 01:27:43+00:00,40.7484436586,-73.9857316017,12313,21,1.9482242947067896,0.3171940739068203
532935,2105,2010-03-05 23:17:18+00:00,40.7412987797,-74.0055263042,21553,61,0.2765071160015331,1.1106255859426235
532936,2105,2010-03-05 15:14:25+00:00,40.74119883,-74.00089544,648197,63,0.6676461386227105,1.1217248911622144
532947,2105,2010-02-19 13:52:25+00:00,40.745329352,-73.9846860911,225804,46,2.036617113679491,0.6630347655091413
532958,2105,2010-02-16 23:41:14+00:00,40.73221886,-73.98433035,422346,130,2.067068145154804,2.1189399827000464
532999,2105,2010-02-04 13:13:26+00:00,40.7428463167,-73.9998225667,503879,51,0.7582459733385392,0.9387732646227116
533000,2105,2010-02-03 12:32:16+00:00,40.7411639,-74.00109839,258515,63,0.650504628669696,1.1256038295364517
533045,2105,2010-01-03 19:52:51+00:00,40.7503537066,-73.9929306507,623366,6,1.3401956591513102,0.1050850253704535
533058,2105,2009-12-30 19:52:54+00:00,40.7503537066,-73.9929306507,623366,6,1.3401956591513102,0.1050850253704535
533065,2105,2009-12-27 18:38:22+00:00,40.7491101497,-73.9883601665,79609,20,1.7262135901982818,0.2431808670142991
533066,2105,2009-12-27 17:54:12+00:00,40.7506056663,-73.9892935753,353162,8,1.6473471292797983,0.0771051304796931
533067,2105,2009-12-27 17:26:06+00:00,40.7422010764,-73.9879953861,17710,68,1.7572023766903009,1.010426512371388
533068,2105,2009-12-27 17:06:59+00:00,40.7391022769,-73.9927030327,96132,78,1.3596475302460025,1.3545447827951276
533069,2105,2009-12-27 16:47:58+00:00,40.7393257184,-73.9933948907,278096,78,1.3012046518089229,1.3297318565930591
533071,2105,2009-12-24 16:06:36+00:00,40.7331003253,-73.9982521534,128448,124,0.8910151976830825,2.021054368254318
533085,2105,2009-12-02 22:12:20+00:00,40.7506056663,-73.9892935753,353162,8,1.6473471292797983,0.0771051304796931
533087,2105,2009-11-29 19:55:19+00:00,40.7503537066,-73.9929306507,623366,6,1.3401956591513102,0.1050850253704535
533095,2105,2009-11-24 21:14:55+00:00,40.7503537066,-73.9929306507,623366,6,1.3401956591513102,0.1050850253704535
533106,2105,2009-11-14 01:42:19+00:00,40.7503537066,-73.9929306507,623366,6,1.3401956591513102,0.1050850253704535
653314,2798,2010-10-20 21:15:45+00:00,40.7432638,-73.9857402,164042,57,1.9476492379494508,0.8924121847451846
653315,2798,2010-10-20 17:56:24+00:00,40.7440404978,-73.9839548989,446611,58,2.0984127916715427,0.8061607047859678
653316,2798,2010-10-20 15:11:33+00:00,40.7432638,-73.9857402,164042,57,1.9476492379494508,0.8924121847451846
653319,2798,2010-10-19 21:40:00+00:00,40.7161054503,-74.0042100022,101552,229,0.3878325489764663,3.9083112487097775
653320,2798,2010-10-19 14:36:07+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653321,2798,2010-10-19 11:52:01+00:00,40.74850835,-73.9901580833,328604,19,1.574387583537689,0.3100101554395275
653322,2798,2010-10-18 15:31:08+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653323,2798,2010-10-18 13:00:07+00:00,40.74850835,-73.9901580833,328604,19,1.574387583537689,0.3100101554395275
653328,2798,2010-10-17 17:33:45+00:00,40.737149002,-73.9904070954,46409,91,1.5536217667137755,1.5714537132109667
653329,2798,2010-10-17 03:37:12+00:00,40.7279128762,-74.0014757497,98007,147,0.6187542726204294,2.597113859811981
653330,2798,2010-10-17 03:36:54+00:00,40.7285271242,-73.9968681335,1933724,148,1.007997431441868,2.5289024435422807
653333,2798,2010-10-16 14:09:41+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653335,2798,2010-10-15 20:02:29+00:00,40.742489936,-73.989906146,2436072,55,1.5958085882755106,0.9783489625931264
653336,2798,2010-10-15 15:44:52+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653348,2798,2010-10-10 18:09:46+00:00,40.7243595117,-74.0022402088,377873,170,0.5542020757958597,2.991710077112793
653349,2798,2010-10-10 18:09:11+00:00,40.7254232747,-74.0037203716,834242,170,0.4291441139126327,2.8735806915437454
653350,2798,2010-10-10 18:08:34+00:00,40.7251791,-74.0029152833,758831,170,0.497162501762033,2.9006959506164094
653351,2798,2010-10-10 18:07:49+00:00,40.7253997833,-74.0029002,715001,170,0.4984351480071764,2.876189378722392
653353,2798,2010-10-09 22:24:02+00:00,40.7239013289,-73.9962242252,595979,185,1.0624680080137765,3.042590626148761
653354,2798,2010-10-09 18:15:00+00:00,40.7334377134,-74.0032947063,200881,110,0.4650499542035799,1.9835878395398043
653355,2798,2010-10-09 18:12:23+00:00,40.7348905837,-73.9911946415,174475,115,1.4871491877835965,1.8222483753343468
653357,2798,2010-10-09 14:24:18+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653358,2798,2010-10-08 14:34:58+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653386,2798,2010-10-03 18:26:01+00:00,40.7199176667,-73.98778135,142984,212,1.7758726557877482,3.484970483418989
653387,2798,2010-10-03 18:23:36+00:00,40.7174302158,-73.989636898,1518063,223,1.6191570634156391,3.761198110175508
653388,2798,2010-10-03 14:46:17+00:00,40.7222306667,-73.9942502833,12702,198,1.2292678019432606,3.228115255755064
653389,2798,2010-10-03 14:45:59+00:00,40.72258,-73.993831,4587192,186,1.26468534766641,3.1893223006927856
653390,2798,2010-10-03 14:30:17+00:00,40.715644128,-73.998281771,3305247,232,0.8887454629816133,3.959540361253483
653391,2798,2010-10-02 20:22:44+00:00,40.7408418667,-73.9979281,111020,64,0.91828271984374,1.1613652748883208
653392,2798,2010-10-02 20:22:06+00:00,40.7434389333,-73.9995394667,146028,51,0.782150034210322,0.8729638156048157
653393,2798,2010-10-02 20:21:23+00:00,40.7442536167,-74.0028447333,477984,38,0.5029791555569707,0.782494071362235
653394,2798,2010-10-02 20:20:58+00:00,40.745333638,-74.0020588847,149326,38,0.569342365877274,0.662558809544392
653397,2798,2010-10-02 20:16:42+00:00,40.746931837,-73.9945721626,177549,29,1.2016285619843243,0.4850804022927218
653401,2798,2010-10-02 14:09:44+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653421,2798,2010-10-01 20:56:28+00:00,40.7239013289,-73.9962242252,595979,185,1.0624680080137765,3.042590626148761
653422,2798,2010-10-01 00:04:56+00:00,40.71924,-73.997362,1005760,208,0.9664101862533714,3.5602243482131373
653451,2798,2010-09-26 15:33:29+00:00,40.7222306667,-73.9942502833,12702,198,1.2292678019432606,3.228115255755064
653487,2798,2010-09-19 23:56:22+00:00,40.74468759,-73.980834125,61336,47,2.3619699022023477,0.7343017825297554
653488,2798,2010-09-19 23:55:29+00:00,40.7458101407,-73.9882206917,60450,44,1.7380786272949449,0.6096436644314888
653489,2798,2010-09-19 23:55:14+00:00,40.7383487833,-73.985718,710027,93,1.9496677712954908,1.4382193889113186
653490,2798,2010-09-19 23:54:22+00:00,40.74695265,-73.9857679833,141918,33,1.9451951587138996,0.4827691390468091
653491,2798,2010-09-19 23:54:06+00:00,40.747507,-73.989425,1175513,32,1.636324068785319,0.421209111902825
653492,2798,2010-09-19 23:53:48+00:00,40.7410677953,-73.9900449664,224611,67,1.584117308953609,1.1362761514500963
653494,2798,2010-09-19 23:53:01+00:00,40.7429412333,-73.9828827167,201639,58,2.189005147291291,0.9282328766581756
653501,2798,2010-09-19 17:55:28+00:00,40.7193145657,-73.997131292,486402,208,0.9859018786728516,3.551943940142412
653502,2798,2010-09-19 14:55:45+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653503,2798,2010-09-19 00:55:55+00:00,40.7289661651,-73.9871478081,34155,152,1.8291530785333527,2.480147536190695
653504,2798,2010-09-19 00:52:49+00:00,40.735844095,-73.9903879166,106840,103,1.5552721603469792,1.7163620932436423
653505,2798,2010-09-19 00:52:16+00:00,40.7222664105,-73.9873945713,19777,200,1.808488145799961,3.224145958842962
653506,2798,2010-09-19 00:51:49+00:00,40.7246325416,-73.992587328,1162991,174,1.3697173392247035,2.9613904926623507
653507,2798,2010-09-19 00:50:56+00:00,40.732157,-73.984476,296727,130,2.0547662974228715,2.125809457441402
653508,2798,2010-09-19 00:50:42+00:00,40.7249867033,-73.9813427505,924100,179,2.3196960543599507,2.922061334365574
653509,2798,2010-09-19 00:50:26+00:00,40.7250441667,-73.9828911424,1517890,178,2.1888799561970425,2.9156801044474534
653510,2798,2010-09-19 00:49:46+00:00,40.73201864,-73.98894149,227072,128,1.6775481677488002,2.1411741601341348
653511,2798,2010-09-19 00:49:11+00:00,40.73027247,-73.98613768,304150,141,1.9144501378584693,2.3350840944185225
653512,2798,2010-09-19 00:48:49+00:00,40.7319611551,-73.9853351308,68721,129,1.982197162660323,2.1475577853351373
653513,2798,2010-09-19 00:47:05+00:00,40.7296143223,-73.984756426,453672,141,2.031154668223228,2.408170535367657
653514,2798,2010-09-19 00:46:33+00:00,40.7309764131,-73.9859917215,616904,141,1.92676000329239,2.256912124966004
653515,2798,2010-09-19 00:45:58+00:00,40.73507945,-73.9832254,526508,106,2.1603160193889974,1.801275001458018
653516,2798,2010-09-19 00:45:34+00:00,40.7319546167,-73.9838675167,24785,130,2.1061742152849297,2.148283866354287
653517,2798,2010-09-19 00:44:58+00:00,40.7302491721,-73.9833779715,275343,142,2.1475834295097163,2.3376712958733123
653518,2798,2010-09-19 00:44:33+00:00,40.7236061333,-73.9882734833,22479,188,1.734196419716989,3.0753716760205574
653519,2798,2010-09-19 00:44:16+00:00,40.72825598,-73.98083049,160183,155,2.3628581976848237,2.5590126440588747
653520,2798,2010-09-19 00:43:54+00:00,40.7236608931,-73.9850986004,215848,189,2.0024268711121738,3.069290678548346
653535,2798,2010-09-17 21:12:20+00:00,40.7279128762,-74.0014757497,98007,147,0.6187542726204294,2.597113859811981
653536,2798,2010-09-17 16:33:12+00:00,40.7213812,-73.9970951131,821218,196,0.9889280880880464,3.322447287908794
653537,2798,2010-09-17 15:18:09+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653538,2798,2010-09-17 15:16:59+00:00,40.7175176323,-73.9993679523,1350750,219,0.7969454372386989,3.7514906432663975
653546,2798,2010-09-12 14:04:47+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653550,2798,2010-09-11 21:54:27+00:00,40.71924,-73.997362,1005760,208,0.9664101862533714,3.5602243482131373
653551,2798,2010-09-11 21:35:46+00:00,40.7207789445,-74.005034792,779673,193,0.3181195635020006,3.3893268701505224
653552,2798,2010-09-11 21:34:02+00:00,40.7233559796,-73.995923996,722354,185,1.0878418387127506,3.1031508858960293
653553,2798,2010-09-11 21:33:44+00:00,40.7303160944,-74.0003045253,124646,135,0.7176737477772003,2.330239661582365
653554,2798,2010-09-11 21:31:42+00:00,40.7246922193,-73.9971301158,440335,172,0.985921905337545,2.9547633682448597
653555,2798,2010-09-11 21:31:32+00:00,40.7354186703,-73.9983703376,656081,100,0.8810011646909419,1.7636049962480722
653556,2798,2010-09-11 21:29:11+00:00,40.7423961659,-74.0075433254,15079,48,0.106141126079978,0.9887620321314708
653557,2798,2010-09-11 21:27:40+00:00,40.74137425,-73.9881052167,16907,68,1.7479474928730834,1.1022446912787385
653558,2798,2010-09-11 21:26:54+00:00,40.741388197,-73.9894545078,12973,68,1.6339817163603447,1.1006958920989496
653562,2798,2010-09-11 21:25:48+00:00,40.7484436586,-73.9857316017,12313,21,1.9482242947067896,0.3171940739068203
653564,2798,2010-09-11 21:24:52+00:00,40.750613794,-73.993434906,11875,6,1.2976053181993767,0.0762025567859286
653731,2798,2010-09-08 14:09:14+00:00,40.750613794,-73.993434906,11875,6,1.2976053181993767,0.0762025567859286
653732,2798,2010-09-08 12:56:45+00:00,40.7187543943,-74.0009957364,824748,207,0.6593962798671904,3.614150123225112
653733,2798,2010-09-08 12:31:20+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653734,2798,2010-09-08 00:00:58+00:00,40.7279128762,-74.0014757497,98007,147,0.6187542726204294,2.597113859811981
653735,2798,2010-09-07 14:10:19+00:00,40.74850835,-73.9901580833,328604,19,1.574387583537689,0.3100101554395275
653738,2798,2010-09-06 20:22:10+00:00,40.71476143,-74.00844502,1023733,240,0.0299946912513312,4.057562568078678
653739,2798,2010-09-06 20:21:22+00:00,40.714269,-74.005972,1320874,241,0.2389588478917573,4.112246128637858
653740,2798,2010-09-06 20:20:24+00:00,40.7129097833,-74.0040014167,1070086,253,0.4054763986731176,4.263184935715453
653741,2798,2010-09-06 20:19:52+00:00,40.7120447331,-74.0023827553,1972735,254,0.5422589925078035,4.359247336958357
653743,2798,2010-09-06 14:12:16+00:00,40.7188772486,-74.0025758743,1598248,206,0.5258866175817177,3.6005073403411503
653744,2798,2010-09-06 14:11:43+00:00,40.7187338667,-74.0021220167,47419,218,0.5642350032968722,3.616429681909806
653805,2798,2010-08-29 00:11:19+00:00,40.7155094097,-73.9981996689,583180,232,0.8956845454972069,3.9745006148449296
653807,2798,2010-08-28 14:17:06+00:00,40.7230653,-73.9979214333,76345,184,0.9190903861849782,3.135430437370444
653808,2798,2010-08-27 19:13:02+00:00,40.73996561,-73.98194426,238836,83,2.2683694211271592,1.2586726118284628
653809,2798,2010-08-27 19:12:43+00:00,40.73900258,-73.98248308,1017787,82,2.222890060696985,1.3656160106223878
653810,2798,2010-08-27 19:11:25+00:00,40.739450229,-73.986791536,1427385,81,1.8589587223042665,1.3159050946776392
653811,2798,2010-08-27 19:10:35+00:00,40.74110915,-73.9858016,728145,69,1.9425260277767709,1.1316837572275458
653831,2798,2010-08-27 15:22:12+00:00,40.72037065,-74.0000236,222912,207,0.7415158991373625,3.4346673663238616
653832,2798,2010-08-27 13:45:58+00:00,40.7197734217,-74.0034441162,164568,206,0.4525213627156856,3.500988673822673
653833,2798,2010-08-27 13:39:58+00:00,40.721754,-74.001551,1491182,195,0.6124535656982774,3.281048395957719
